MCNo,Event Number,Rating (0-3),E1 (GeV),px1 (GeV/c),py1 (GeV/c),pz1 (GeV/c),E2 (GeV),px2 (GeV/c),py2 (GeV/c),pz2 (GeV/c)
1593,1206856326,2,41.0633,7.75328,1.62524,40.2918,4.04929,0.340646,1.11502,3.87637
1594,1206863558,3,6.75816,-2.55689,1.4477,-6.08506,12.3311,-7.00169,1.62751,-10.0186
1595,1206884072,2,10.8935,1.81942,-0.656884,10.7198,3.39356,-0.115686,-1.77194,2.88996
1596,1206895245,2,11.4634,2.23729,3.44072,-10.703,4.775,-1.87894,1.62059,-4.07832
1597,1206908274,2,8.51972,-1.42533,1.17253,-8.31674,5.95202,0.571851,2.36592,-5.43054
1598,1206914827,2,9.61846,-2.18201,3.05508,8.85488,3.97975,0.465205,0.700587,3.88844
1599,1206943930,2,12.4487,-0.976039,3.37696,-11.9417,4.6852,-0.893363,0.144929,-4.59575
1600,1206961781,2,7.29976,-2.3469,-0.861979,6.85744,3.51025,-0.39129,0.968211,3.34965
1601,1206975573,2,10.8141,2.16363,-0.716895,10.5707,10.2995,2.1946,1.32983,9.97419
1602,1207016151,2,30.5677,-6.08475,3.43116,-29.7586,5.93774,-1.2583,-0.289494,-5.7947
1603,1207019184,2,20.0832,3.01689,2.43114,19.7056,5.44315,1.21097,-0.668624,5.26338
1604,1207029447,3,15.212,-1.52572,-3.59259,-14.7024,12.6214,1.60715,-2.74031,-12.2146
1605,1207040490,3,9.37734,7.86216,-2.61091,4.39238,4.23688,4.20963,0.0936414,0.458496
1606,1207043383,2,9.59653,-0.893271,2.8174,9.12943,6.93582,0.773636,0.89682,6.83312
1607,1207053765,0,6.39636,-2.3539,2.67867,-5.30906,4.71008,0.627148,-0.864301,-4.58621
1608,1207055720,0,7.92744,-3.20023,1.26245,-7.14128,3.19551,-0.975879,-0.770171,-2.94188
1609,1207126310,2,5.89799,-1.75813,-0.3807,5.61598,7.59309,1.25897,2.24545,7.1426
1610,1207131533,2,6.77608,2.00853,1.61968,-6.26471,6.64589,-0.701707,1.13545,-6.50962
1611,896647903,2,6.29306,2.63496,-0.0274393,-5.71382,2.93366,-0.189574,1.2849,-2.62836
1612,896723880,2,12.0217,-2.29016,0.389925,11.7947,8.20245,-0.632992,1.95382,7.94047
1613,896749713,0,6.63956,-1.26674,1.24936,-6.39587,5.37267,-1.47344,-1.19933,-5.02444
1614,896750321,2,47.2131,4.92918,-17.5146,-43.5662,5.25182,-0.367789,-1.17675,-5.10396
1615,896777937,2,11.9565,2.20039,-1.69994,11.6282,6.38665,-0.214757,-1.88189,6.0984
1616,896816472,2,32.5026,-5.13929,-7.47428,-31.2111,7.27275,-0.0703788,-2.1495,-6.94668
1617,896818595,3,7.51832,3.69266,-3.35059,5.62599,5.17946,3.81279,-3.03343,1.754
1618,896849360,3,11.9554,2.05475,2.20317,-11.5691,10.3062,-2.66421,2.30348,-9.68516
1619,896851989,2,8.44634,2.32521,0.14874,8.11792,6.40894,0.406361,1.87904,6.11289
1620,896858809,0,10.5753,-2.74749,0.384311,-10.2043,3.69397,0.531714,0.921396,-3.53589
1621,896899348,0,6.81494,2.80735,-0.565765,-6.18311,3.60404,-0.239118,0.806358,-3.50293
1622,896940915,0,24.1608,5.68381,1.41085,23.4401,5.53458,0.85306,-0.581091,5.43645
1623,896988345,0,11.286,1.63593,1.48707,11.0668,8.43154,-1.04885,-1.37671,8.25132
1624,896999774,2,14.6428,1.48585,-2.53612,-14.3443,5.94564,-0.554361,-1.72432,-5.66206
1625,897018638,2,11.2198,-2.35458,-0.809388,-10.9396,4.43864,-1.16116,1.36516,-4.05936
1626,897027123,2,11.2356,-2.0032,1.26622,10.9823,4.9532,1.1404,0.396681,4.80262
1627,897095484,2,29.6228,-2.03932,9.70555,-27.9132,6.30094,0.786511,1.63908,-6.03204
1628,897145309,2,14.1784,-0.0945111,-2.81104,13.8962,3.18525,1.19302,-0.181761,2.9459
1629,897176296,2,10.5768,1.59167,-1.17269,-10.3899,3.2437,-1.1631,-0.149031,-3.02249
1630,897186220,0,17.834,2.99761,2.79083,17.357,5.82697,1.13986,2.28776,5.23538
1631,897200755,2,7.38272,-2.8495,-1.59927,-6.61937,3.92908,0.602956,-0.692966,-3.81874
1632,897272267,0,17.5115,1.68363,3.00444,-17.1692,3.33337,1.28844,0.153166,-3.06866
1633,897297616,0,6.66567,3.85287,5.1442,-1.76426,3.62691,-0.209455,3.61921,0.0266546
1634,897309545,2,12.9005,-2.3174,-0.741131,-12.6686,5.19854,-1.53056,1.05337,-4.85402
1635,897375491,2,7.0203,1.54862,0.268792,6.84127,6.05285,-1.19791,-0.572776,5.90447
1636,897400724,0,9.17935,3.26469,0.785375,-8.54249,4.28314,-0.9734,0.03193,-4.1696
1637,897413148,0,14.1979,-0.951052,2.63627,13.9182,4.65196,-1.57796,1.87693,3.9518
1638,897414620,2,7.56132,2.1833,-0.809633,-7.19306,20.9191,4.27622,2.40475,-20.3354
1639,897457276,0,12.4067,3.44086,-1.70913,11.7963,2.96767,1.35354,0.646722,2.55844
1640,897501302,2,7.5863,-2.68799,-2.55965,-6.61541,3.10479,-0.423428,0.962865,-2.91927
1641,897505262,2,19.3435,1.31487,3.41006,-18.9948,8.7708,-0.522598,2.36746,-8.4284
1642,897537996,2,16.1238,3.45432,0.366138,-15.7448,3.77606,0.198606,1.69954,-3.36445
1643,897546493,2,7.23269,1.43397,-1.02861,7.01329,3.02,-0.915471,-1.00312,2.69535
1644,897664106,2,7.14777,1.44943,1.10572,6.91057,3.45789,-1.04579,0.0093076,3.29425
1645,897700594,0,9.66088,-0.798088,-2.17442,9.37851,5.35371,1.10067,-0.202152,5.23438
1646,897708548,2,8.22271,1.63933,-2.62547,7.61717,3.9656,-1.358,-0.966879,3.59664
1647,897709445,0,7.66442,-0.707907,-2.11926,7.33074,6.6379,-1.17394,0.988088,6.45725
1648,897715162,2,15.4872,2.37252,3.91552,14.7947,2.76471,0.838264,-0.387172,2.60382
1649,897797091,0,10.777,-2.45616,1.40425,-10.3985,5.71831,1.58585,0.705548,-5.4475
1650,897892783,2,6.84181,0.461368,1.40207,-6.67986,6.67204,-0.928791,-1.03796,-6.52418
1651,897908500,2,6.60745,-0.992695,0.788319,6.48386,3.4727,1.23105,0.210295,3.23863
1652,897934663,2,3.95013,-0.504886,-1.2721,3.70395,5.17887,2.13995,-0.173404,4.7117
1653,897937116,2,6.38836,1.38644,-1.49387,6.05361,6.33776,1.4936,0.699807,6.11845
1654,897965897,0,12.1006,3.83386,-1.55309,11.3711,6.48295,-0.936212,-1.37259,6.26554
1655,898022940,2,9.58857,-1.69493,2.4249,9.12011,4.33857,0.276357,-0.858678,4.24244
1656,898062184,2,6.99626,-0.00462151,2.65201,6.47327,3.27109,0.926425,-0.129419,3.13271
1657,898133843,2,7.90259,-1.43007,-0.171985,7.76949,6.2631,1.55511,0.672185,6.02868
1658,898135679,0,11.0323,-0.56193,2.38562,-10.7561,4.51207,0.632459,1.87816,-4.05217
1659,898142362,2,3.16269,-1.2933,0.155954,-2.88002,7.35385,-0.265935,1.77471,-7.13075
1660,898153986,2,12.1126,3.09477,-0.0275927,-11.7101,9.65204,2.20349,-1.83496,-9.21565
1661,898169577,0,7.27392,-0.0467588,-3.02731,6.61301,19.0202,-4.53809,-1.46954,18.412
1662,898303079,0,6.15216,-1.06755,0.950367,-5.98289,3.43972,0.0817195,-1.17195,-3.23116
1663,898330392,2,19.9893,-3.00356,6.12553,-18.7888,6.36512,0.397889,1.43234,-6.18819
1664,898340213,2,6.29138,0.997068,2.28275,5.77626,3.14812,0.592066,-0.384969,3.06606
1665,898357879,3,8.64885,-6.50108,0.709815,-5.65894,3.90099,-3.60862,1.24322,-0.799282
1666,898374382,2,9.25926,1.17375,1.77125,-9.01153,6.83558,2.22058,0.153582,-6.46216
1667,898406196,2,7.53165,2.98872,-1.20561,-6.80651,3.97782,0.072874,-0.798366,-3.89477
1668,898413071,0,6.55837,-1.7001,-2.2834,5.90735,3.80448,-1.38601,0.375797,3.52145
1669,898468267,2,7.14635,1.28142,0.825968,6.98104,4.52192,-0.0063262,-1.98917,4.05952
1670,898479784,2,8.62506,-0.121774,-2.10219,8.3634,3.86884,0.896859,0.624655,3.70974
1671,898508482,2,6.82339,3.83148,-2.7714,-4.91799,3.92764,-0.298824,-1.03233,-3.77626
1672,898514037,2,7.81125,-1.96352,0.223768,7.55638,5.60948,1.24404,-0.307414,5.46013
1673,898527646,2,20.6229,-4.59314,-3.25225,19.8398,5.10201,0.121464,-1.65595,4.82311
1674,898531817,2,10.5985,-1.22166,1.61762,-10.4023,3.68903,0.774653,0.940829,-3.4803
1675,898534129,2,7.72908,-3.42821,-0.370211,6.91649,5.91851,1.14686,-0.918209,5.7323
1676,898545480,2,8.4193,-2.49798,1.8161,7.83168,4.80249,1.06582,0.179429,4.67809
1677,898630507,0,19.9261,-0.412457,3.8801,19.5401,7.20752,0.8809,2.17973,6.81249
1678,898642002,0,7.38093,0.619492,-1.1448,-7.26448,5.49562,-0.688288,0.782514,-5.39487
1679,898645477,0,4.60475,1.67304,-1.18086,4.12299,12.1256,0.716984,-4.87139,11.0804
1680,898693838,2,6.463,3.24133,1.26727,-5.44491,2.89289,-0.644355,0.857501,-2.68461
1681,898822284,2,11.6533,1.38576,-3.01688,-11.1699,5.58348,0.948428,0.468718,-5.48132
1682,898847603,2,14.1495,2.55685,2.29703,13.7253,4.54233,-0.331884,1.64755,4.21865
1683,898891955,0,12.2662,-2.56771,-0.190723,11.9924,5.53048,2.00604,0.490089,5.12939
1684,898897098,2,16.2206,-0.402641,-2.78426,-15.9744,5.72645,-1.10784,0.987182,-5.52984
1685,898905054,2,7.14285,-1.81083,0.660403,-6.87705,5.38845,0.348469,-1.13248,-5.2555
1686,898932862,2,10.5546,3.25171,2.49058,-9.72685,5.3734,-0.765147,-1.062,-5.21047
1687,898957197,2,7.95782,-3.86512,-0.739696,-6.91588,3.27946,0.850538,-0.202282,-3.15901
1688,898964440,2,7.58185,-2.06282,0.52249,7.27633,5.86762,0.359579,1.17867,5.73579
1689,898974124,2,21.3381,-2.71895,-3.56665,-20.8612,3.60405,-0.946509,0.384233,-3.45463
1690,898976759,2,13.8279,2.32032,1.41661,13.5576,3.07918,0.789563,-0.602974,2.91259
1691,899031112,2,6.42456,-1.56429,1.33356,6.08591,6.98134,1.69362,0.63442,6.74219
1692,899089250,2,6.19239,2.63355,-0.046208,-5.60329,6.92885,-1.4193,0.438269,-6.76693
1693,899168817,2,8.80925,2.02723,1.70151,-8.40161,5.16023,1.31279,-0.669424,-4.94422
1694,899179999,2,20.2861,1.19456,4.67545,19.7035,4.90929,-0.944211,0.0663227,4.81602
1695,899194219,2,3.91852,-0.309454,3.64456,1.4018,4.82978,-0.154843,1.64762,4.53618
1696,899246171,2,6.76841,2.3943,0.842173,-6.27362,3.40586,-0.418488,1.16974,-3.16943
1697,899248120,2,7.99084,-1.3898,1.24154,7.76977,4.28772,-2.12186,-1.37459,3.46144
1698,899262614,2,10.3836,1.68488,-2.4199,9.95561,6.79285,1.70625,0.392739,6.56248
1699,901563654,2,5.87988,1.65263,0.804059,-5.58428,7.58767,1.49736,-1.86695,-7.19958
1700,901594872,2,10.3685,-0.350344,3.60719,9.71389,5.55173,1.33561,0.332433,5.37737
1701,901619376,2,11.9318,-2.103,1.26182,11.6765,5.69364,1.18892,-0.440579,5.54966
1702,901626031,3,10.7693,-1.32645,-2.42521,10.4079,12.1616,1.65582,-1.89168,11.8984
1703,901644102,0,13.1791,4.2805,-0.0985608,12.4638,2.8897,-0.348387,0.815092,2.74835
1704,901674684,0,9.21403,-1.27077,-1.31638,-9.02992,4.81819,-0.385475,-2.17269,-4.2819
1705,901730838,3,13.4914,1.85538,-3.13444,12.99,9.78314,3.91629,-2.34642,8.65191
1706,901763342,3,8.99762,1.03859,4.17541,-7.90148,8.99316,3.2803,3.64957,-7.53565
1707,901763442,0,5.2046,4.44728,0.316368,2.68297,5.78969,1.35147,0.312481,5.62008
1708,901780831,0,7.7818,0.676839,5.39679,5.56433,4.53403,0.936274,-0.400233,4.41695
1709,901787927,2,13.8294,4.87228,-1.60468,-12.8424,4.24837,0.625407,0.720458,-4.13852
1710,901793954,0,8.88752,1.91997,0.697453,-8.64894,19.4163,-0.369225,-3.51687,-19.0913
1711,901815947,0,10.5416,-2.41564,-1.5531,10.1423,3.28141,0.882378,0.49712,3.11941
1712,901816895,0,6.70833,1.07142,-2.14906,6.26292,3.79803,-1.21178,-0.463922,3.56795
1713,901830220,2,11.3959,1.49028,1.87526,11.1408,4.60178,-1.55031,1.9164,3.88448
1714,901846106,0,12.1078,0.2524,2.77519,11.7823,3.32969,0.759368,-0.804264,3.13882
1715,901856732,2,8.18316,-0.127141,-2.52305,-7.78274,7.68641,-2.21905,-1.4437,-7.21535
1716,901904291,2,14.1432,2.89753,2.99325,13.5154,2.98475,0.229909,-1.00835,2.79785
1717,901904666,3,10.0651,-3.69348,-0.617492,9.3419,5.28539,0.0769766,2.56205,4.62105
1718,901915731,2,7.36796,0.455559,-2.68922,6.8437,8.37444,2.13603,-0.560962,8.0773
1719,901929829,2,8.6738,1.17192,1.48935,8.46357,2.92013,-0.886472,0.593689,2.71619
1720,901979487,2,14.1818,1.90674,2.38473,13.8489,3.95328,-0.302386,-1.07337,3.79127
1721,902129154,2,8.60926,-1.63388,1.68167,-8.28315,6.00411,0.806126,1.84851,-5.65432
1722,902134103,2,8.24879,-1.71858,-3.06182,-7.46345,4.03947,0.892888,-0.254603,-3.92989
1723,902140005,2,5.41971,0.495246,-4.89141,2.27837,3.55204,1.18641,-0.135156,3.34365
1724,902169071,2,8.47484,1.34943,-0.892931,-8.31826,3.58343,-0.63057,1.01057,-3.37801
1725,902185085,0,14.7785,-1.9491,2.14318,-14.4914,8.54703,0.316564,-1.50625,-8.40663
1726,902210535,0,15.6127,-3.8706,3.49883,-14.7147,5.7967,-0.215184,1.57135,-5.5745
1727,902261162,2,10.1998,2.39799,1.25993,-9.83293,8.74881,2.93749,-1.37512,-8.1247
1728,902288018,2,10.5901,2.35785,0.121849,-10.3231,3.15327,0.10458,-1.0791,-2.95915
1729,902289041,2,7.56653,1.22019,-0.992059,-7.40055,4.61697,-1.81163,-1.42861,-3.99779
1730,902299680,0,26.4776,7.62298,5.43008,-24.7681,8.95916,1.77084,0.670967,-8.7561
1731,902365698,2,7.13582,1.74614,2.14065,-6.57855,4.09002,-0.593618,0.826986,-3.9599
1732,902391712,2,14.6645,-1.79396,2.41623,14.352,6.48188,0.988081,1.79514,6.14856
1733,902391716,2,12.9924,1.47634,-3.0717,-12.537,7.93917,-0.938415,-1.84806,-7.66311
1734,902452117,2,10.1342,1.82079,2.24293,9.71308,4.60849,-0.811376,1.47006,4.29041
1735,902457775,2,11.7624,-0.222413,-2.79828,-11.422,2.81895,-0.8809,-0.152466,-2.67135
1736,902458291,2,7.1834,-1.9445,0.433899,6.90078,6.60142,-0.109415,1.56463,6.41151
1737,902488106,2,6.83675,-0.525328,-2.70712,6.25504,8.0933,1.70554,-1.60805,7.74568
1738,902495690,2,7.59818,-0.661418,2.39546,7.17952,3.09452,-0.818701,-0.3679,2.95961
1739,902506301,0,14.8719,2.33598,-1.80253,-14.5759,3.21336,0.138,-1.38359,-2.89502
1740,902548915,0,10.7286,2.14866,-1.34014,-10.4249,3.93168,0.5282,-1.90541,-3.39667
1741,902591160,2,6.46114,2.39332,-0.495966,5.98007,5.81099,0.885964,1.8318,5.44206
1742,902612255,2,15.6202,4.44199,0.112306,14.9745,3.29962,0.241144,1.38425,2.98363
1743,902632339,2,5.79777,1.31534,-2.17337,-5.2105,4.71788,-1.57394,0.80373,-4.37309
1744,902634012,0,5.11949,3.35697,3.00101,2.43365,4.20632,0.101957,1.11808,4.05234
1745,902653180,2,9.31501,-0.176734,3.72899,-8.53356,4.05463,1.40831,0.811457,-3.7131
1746,902659641,0,11.3143,-1.4518,-1.86196,-11.0647,4.10631,-2.35529,-0.372727,-3.3413
1747,902673642,2,7.16457,-2.17069,-1.60125,-6.63657,7.42578,-1.63434,0.733698,-7.20567
1748,902674682,1,6.49408,-2.12623,3.15501,5.26184,4.11573,0.266257,1.06691,3.9647
1749,902700402,0,8.80619,1.1835,1.32858,8.62392,3.71167,0.0745772,1.76384,3.26323
1750,902707742,2,8.60367,1.72874,1.45932,-8.30023,4.97373,-0.978648,-0.115749,-4.87398
1751,902717013,2,8.24344,0.750763,-2.12577,7.92847,9.95058,2.76606,-1.00207,9.50514
1752,902784434,2,15.8238,-5.16909,-0.810472,14.9334,5.66522,-1.25912,0.802812,5.46385
1753,902803643,2,3.52965,1.03396,0.00287594,3.37316,6.64038,0.372584,-2.57067,6.11034
1754,902807535,2,6.0416,-0.00858458,-1.43686,-5.86729,7.0076,1.88645,-0.578752,-6.72322
1755,902837381,2,5.83118,1.08452,2.39358,-5.20443,3.23078,1.12651,-0.0853664,-3.02498
1756,902853127,2,9.26016,-1.2692,1.80814,-8.99217,4.63768,1.31887,2.0997,-3.91776
1757,902873864,2,8.69636,-2.20932,0.441798,-8.39877,2.99232,-0.350614,-1.02129,-2.7887
1758,902898676,2,3.38551,1.35624,-3.09387,0.197695,2.95345,0.471554,-0.863314,2.78281
1759,902899421,2,10.9901,0.696522,-3.19304,-10.4924,4.3426,1.42835,0.0468455,-4.09934
1760,902905941,0,7.91597,1.2504,1.91257,-7.57826,3.59672,0.422679,-0.708788,-3.49918
1761,902964808,2,7.4791,-0.628868,-1.98723,-7.18201,4.81707,1.40533,-1.16204,-4.45732
1762,902994741,2,14.5293,-1.36119,-3.78034,13.9623,2.92835,-1.23825,0.265761,2.63821
1763,903064044,0,6.90849,0.620805,-1.35022,-6.74593,5.50278,-0.176431,1.19322,-5.36791
1764,903102519,2,12.3631,-2.13697,3.35314,-11.7058,3.31666,0.91585,0.877608,-3.0627
1765,903114537,2,8.65762,1.22542,2.00774,-8.3313,12.8929,1.69388,-1.54533,-12.6869
1766,903170732,0,6.39888,1.78645,0.65102,-6.10895,5.2693,-0.902856,0.531466,-5.16302
1767,903199372,2,14.0614,3.04479,0.973447,-13.6928,3.62494,-1.33321,-0.273512,-3.35809
1768,903207161,2,10.7821,0.0506883,2.16395,10.5621,9.13249,2.08968,1.79798,8.70585
1769,903271146,2,12.4749,0.0439509,-2.41753,12.2378,3.64122,1.61398,-0.504174,3.22307
1770,903279101,0,5.8497,-1.63314,0.190099,5.61289,3.8195,0.661556,0.536873,3.72177
1771,903280285,2,6.04835,1.09276,1.05546,-5.85348,3.41582,0.675321,-1.01545,-3.18896
1772,903373441,0,6.76215,0.157907,2.82185,6.14229,4.39066,-1.0624,0.122898,4.2571
1773,903385866,2,6.53182,-2.09866,1.64759,-5.96109,5.87068,0.671037,2.91213,-5.05203
1774,903394257,2,10.3596,3.49417,1.83147,-9.57846,3.35951,-0.683467,-0.66518,-3.21956
1775,903427640,0,6.98361,0.00499525,1.4797,6.82423,21.7291,-1.56649,-3.87573,21.323
1776,903468833,2,9.86257,-1.32484,-1.6769,-9.62767,5.423,-1.45423,0.528556,-5.1965
1777,903469633,2,7.44283,1.61568,-4.05563,-6.02711,3.98828,3.02878,-2.3536,-1.08732
1778,903474014,2,18.189,1.94954,-2.99495,-17.8342,3.57489,1.11956,0.00975711,-3.39341
1779,903480361,2,8.46961,-0.00665796,2.6348,-8.04866,4.19905,1.23987,0.503966,-3.97864
1780,903611703,2,7.50206,-1.83705,2.20657,6.93009,5.27199,1.20743,1.45624,4.91977
1781,903612882,0,8.50327,1.73744,-4.67405,6.88688,5.55634,-0.401817,-2.01057,5.16313
1782,903619573,2,11.4623,-0.866205,3.03069,-11.0199,8.67945,1.17924,1.32777,-8.49518
1783,903740247,2,20.1272,-0.492462,3.81877,19.7552,3.32689,0.975498,0.497096,3.1398
1784,903743045,2,14.4508,-1.28513,-2.69166,-14.1392,4.4521,-1.57775,-0.0724173,-4.16118
1785,903770650,2,10.1612,-0.291993,2.30091,9.89238,9.58934,1.66538,2.346,9.14697
1786,903779763,2,7.94575,-1.78851,-0.315671,-7.73469,13.0477,-3.99145,2.18301,-12.2284
1787,903781091,0,11.5262,-1.3435,-1.72262,-11.3168,4.67789,-2.12281,-0.681645,-4.11103
1788,903974374,2,9.26349,-1.52892,1.72849,-8.97083,6.08694,-1.24568,-1.44036,-5.78042
1789,903983750,2,9.79355,0.23838,-2.41557,9.48739,4.05562,-1.27992,-0.645549,3.79236
1790,903999652,2,9.25172,-2.14564,-2.7191,8.57822,3.49386,0.361428,-0.670768,3.40813
1791,904034454,2,16.182,3.05957,1.0095,-15.8576,5.57422,0.301952,2.33513,-5.05141
1792,904039797,2,6.51628,0.401716,-2.63123,5.94693,4.10148,1.03734,-0.0200081,3.96667
1793,904053275,0,7.99086,3.59084,1.19373,-7.0373,5.12236,-1.38797,-0.301518,-4.92037
1794,904156675,2,22.0094,0.912328,-5.58069,21.2703,10.3466,-1.87651,-0.559901,10.159
1795,904165491,0,10.8569,-1.60928,-2.35864,-10.4742,3.01991,0.965819,0.508612,-2.81375
1796,904167465,2,7.36398,-1.24196,1.91932,-6.99934,5.72264,-0.216742,-1.02594,-5.62476
1797,904181328,2,15.2798,-2.05944,3.02666,-14.8344,5.11139,0.813237,1.08025,-4.92817
1798,904188207,2,15.6906,1.45699,-2.72165,-15.3835,5.14413,-0.659515,-1.04182,-4.99305
1799,904195964,0,33.6526,0.523921,10.7696,31.8783,5.68185,1.01421,0.813958,5.53001
1800,904213956,2,15.3972,3.19278,2.4693,14.8584,3.6719,0.950587,-0.886342,3.43256
1801,906955564,2,11.9103,1.75141,-2.1813,-11.5767,2.84422,0.848941,0.38585,-2.68492
1802,906959496,2,10.8897,2.4542,1.58117,-10.4906,3.33592,0.850029,-1.26801,-2.96425
1803,906959948,2,11.5595,2.97556,-1.23815,-11.1006,5.45583,-0.0875332,-1.3931,-5.2732
1804,907047297,2,11.4883,0.63929,-2.27356,11.2424,2.71595,-1.11238,-0.344914,2.4513
1805,907078309,2,10.8279,3.66062,-1.93016,10.0053,4.56416,1.62362,0.843164,4.18011
1806,907082593,2,38.5045,4.25252,11.5861,36.4728,4.00698,-0.600964,1.28048,3.74752
1807,907101861,3,12.839,0.922939,3.43053,-12.3373,8.96119,-1.91409,2.39053,-8.42101
1808,907105492,2,15.6317,0.541204,-2.79807,15.3694,3.40276,0.70272,0.73244,3.24613
1809,907143000,2,6.33217,-2.32606,0.521628,-5.86536,5.32886,0.064818,1.50569,-5.11022
1810,907164538,0,7.80742,-0.339372,-1.47998,7.65762,4.24431,-0.800071,0.574812,4.12704
1811,907212905,2,6.88671,-1.58773,0.3787,-6.68964,3.31251,1.44268,-0.0846531,-2.97877
1812,907270060,2,10.0774,-3.05291,1.21659,-9.5259,4.18277,-0.451053,-1.33509,-3.93682
1813,907287927,2,12.8321,-2.42245,-3.48018,12.1108,5.99143,-1.22075,0.119892,5.86357
1814,907302365,2,6.88085,-1.92518,2.89454,5.93719,5.83775,0.358991,2.38157,5.31671
1815,907319645,2,9.95433,2.35557,0.294671,-9.66654,3.915,-0.0791578,1.59727,-3.57191
1816,907322080,2,10.3599,-3.47085,-0.699842,-9.73546,4.76975,-0.36055,1.24016,-4.59035
1817,907346813,2,8.78427,-0.134752,3.55441,-8.03121,5.13808,0.900553,0.638479,-5.01697
1818,907357392,2,19.0407,1.15897,3.93833,18.5926,2.94204,0.974076,-0.0554459,2.77355
1819,907358699,2,6.38853,4.09676,-4.04204,-2.77138,2.83787,0.271189,-1.27374,-2.5192
1820,907396113,2,19.62,1.17136,4.89871,18.9622,4.34239,-1.32306,2.32696,3.4176
1821,907406871,2,8.05474,-1.30128,-1.11414,7.86976,29.7914,-5.10485,-0.18423,29.35
1822,907423196,2,17.908,1.48531,6.77395,16.5104,3.72425,-0.802737,0.495381,3.60126
1823,907453274,2,7.20068,1.29861,-1.48063,6.92531,3.239,-0.775688,-0.717255,3.06004
1824,907501566,2,11.8799,1.42288,1.76538,11.6611,3.98643,-0.558703,1.10566,3.78758
1825,907585248,2,4.79647,-0.551146,-0.929951,-4.67188,8.157,-2.07794,0.858014,-7.84037
1826,907593613,2,10.0048,1.47585,-1.11242,-9.83206,4.29801,-0.826418,-1.05517,-4.08233
1827,907598223,2,6.04361,3.43841,-1.34691,-4.78301,4.18939,-0.756157,0.669905,-4.06439
1828,907599358,2,13.0015,1.23718,2.00353,-12.7861,3.11154,0.550966,-0.858141,-2.93778
1829,907655092,2,6.27902,-0.656751,2.94111,-5.50759,4.02168,0.787463,-0.111005,-3.94085
1830,907739110,2,9.37915,-1.27165,4.60337,8.0715,3.6759,-0.590789,-0.691156,3.56011
1831,907740850,2,5.82921,-0.402999,-1.31986,-5.66252,3.47682,-0.185944,0.921633,-3.34562
1832,907741654,2,16.6634,-3.61781,-1.45081,-16.2007,5.34123,-1.16598,1.01794,-5.11096
1833,907801989,2,9.58789,3.47519,-1.02378,-8.87645,5.1909,-0.0889522,-2.2095,-4.69516
1834,907821155,0,7.89152,-0.412421,-1.73501,7.68665,4.53431,1.13116,0.310942,4.37865
1835,907897809,2,23.5265,3.58836,5.96656,-22.4724,10.7088,-0.157238,2.70587,-10.3596
1836,907924089,2,10.5497,1.32833,1.4923,10.3582,8.973,-0.590315,-1.80224,8.76967
1837,907938799,2,12.1683,-2.66036,-1.54475,11.7726,3.08919,0.318586,-1.16149,2.84278
1838,907971375,2,7.23791,1.16118,-1.90579,6.88446,4.45906,1.53307,1.3925,3.9475
1839,907996201,0,13.3134,-7.36614,1.91793,10.9224,3.18644,0.37453,0.687788,3.08689
1840,908003688,2,8.52218,2.16614,0.29239,-8.23643,4.28221,0.35774,-2.08926,-3.7193
1841,908012202,0,14.0295,2.34552,-1.60289,-13.7384,3.36623,-0.776543,0.12531,-3.27133
1842,908067052,2,11.8874,2.51501,-0.218918,-11.6157,6.33574,-2.25165,-0.616952,-5.88896
1843,908074692,0,5.7226,1.51968,-2.0923,-5.10391,4.36964,1.7816,-3.25075,-2.31109
1844,908098223,3,22.6371,-0.111837,-5.68518,21.9111,10.9264,2.05191,-3.06302,10.2851
1845,908155903,0,6.86477,-0.778448,-4.68927,-4.95163,4.9203,0.375447,-1.09573,-4.78086
1846,908196308,2,5.58171,3.7995,0.473247,-4.06006,4.45912,0.229106,1.36477,-4.23763
1847,908259185,0,12.6575,-1.64111,4.13322,11.8501,3.1986,-0.768884,-0.0570975,3.10249
1848,908284851,2,6.35686,1.23046,-1.23927,6.11136,3.34408,0.550961,1.53002,2.92014
1849,908303405,0,6.46417,1.97541,1.94704,-5.83791,3.84047,-0.641726,-0.693652,-3.72089
1850,908319185,2,5.91077,1.58263,-0.363238,-5.68238,6.35848,1.07645,1.68223,-6.03577
1851,908364124,0,10.0431,3.12732,-1.20264,9.46716,5.94118,0.0492522,-1.34035,5.78684
1852,908374299,2,6.44398,-0.407781,1.93594,-6.13185,5.53444,-1.32059,-0.421469,-5.35698
1853,908427869,2,20.7991,-2.53212,2.82869,-20.4494,6.74802,-2.35105,0.28659,-6.31783
1854,908461583,2,23.3068,-1.82483,3.78047,-22.9254,5.98211,0.201686,2.32436,-5.50738
1855,908491702,2,9.71887,-1.27003,-2.59791,9.2781,3.23521,-0.86042,0.48052,3.07964
1856,908535905,2,12.2346,2.58616,-2.15603,-11.7617,3.24137,-0.80118,-1.15047,-2.92059
1857,908549046,0,15.1108,1.02054,4.82798,-14.282,3.90526,-1.15527,0.44716,-3.70206
1858,908625356,2,11.0888,-1.68954,-3.3243,10.4424,3.67864,-1.24574,0.157335,3.4561
1859,908660270,2,9.76244,-0.631692,2.23106,9.48248,3.12846,1.48835,0.403107,2.72
